sample_id,Kingdom,Genus,Species,id,reads,abundance,file
C1,Bacteria,Gardnerella,Gardnerella vaginalis,Gardnerella vaginalis,225.0,0.00021166465628786563,Gardnerella_vaginalis_00703Bmash.xml|Gardnerella_vaginalis_14019_MetR.xml|Gardnerella_vaginalis_JCP7672.xml
C1,Bacteria,Bacillus,Bacillus cereus,Bacillus cereus,63.0,5.926610376062775e-05,Bacillus_cereus_AH1273.xml|Bacillus_cereus_AH187_F4810_72.xml|Bacillus_cereus_FORC_005.xml|Bacillus_cereus_G9842.xml|Bacillus_cereus_Rock3_28.xml|Bacillus_cereus_Rock3_44.xml|Bacillus_cereus_SJ1.xml|Bacillus_cereus_VD136.xml|Bacillus_mycoides_BtB2_4.xml|Bacillus_toyonensis_BAG1O_2.xml|Bacillus_toyonensis_HuB4_10.xml|Bacillus_wiedmannii_BAG2X1_2.xml|Bacillus_wiedmannii_BAG5X2_1.xml|Bacillus_wiedmannii_BAG6X1_1.xml
C1,Bacteria,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus,361.0,0.000339604181866385,Staphylococcus_aureus_04_02981.xml|Staphylococcus_aureus_08BA02176.xml|Staphylococcus_aureus_16K.xml|Staphylococcus_aureus_3957.xml|Staphylococcus_aureus_930918_3.xml|Staphylococcus_aureus_A10102.xml|Staphylococcus_aureus_A5937.xml|Staphylococcus_aureus_A5948.xml|Staphylococcus_aureus_A6224.xml|Staphylococcus_aureus_A6300.xml|Staphylococcus_aureus_A8115.xml|Staphylococcus_aureus_A8117.xml|Staphylococcus_aureus_A8796.xml|Staphylococcus_aureus_A8819.xml|Staphylococcus_aureus_A9299.xml|Staphylococcus_aureus_A9635.xml|Staphylococcus_aureus_A9719.xml|Staphylococcus_aureus_A9754.xml|Staphylococcus_aureus_A9765.xml|Staphylococcus_aureus_A9781.xml|Staphylococcus_aureus_B147830.xml|Staphylococcus_aureus_B40723.xml|Staphylococcus_aureus_B40950.xml|Staphylococcus_aureus_B53639.xml|Staphylococcus_aureus_CA_347.xml|Staphylococcus_aureus_CN79.xml|Staphylococcus_aureus_D30.xml|Staphylococcus_aureus_HI010.xml|Staphylococcus_aureus_HI010B.xml|Staphylococcus_aureus_HI013.xml|Staphylococcus_aureus_HI022.xml|Staphylococcus_aureus_HI049.xml|Staphylococcus_aureus_HI049B.xml|Staphylococcus_aureus_HI049C.xml|Staphylococcus_aureus_HI111.xml|Staphylococcus_aureus_HI168.xml|Staphylococcus_aureus_HIF003_B2N_C.xml|Staphylococcus_aureus_KLT6.xml|Staphylococcus_aureus_KT_314250.xml|Staphylococcus_aureus_KT_Y21.xml|Staphylococcus_aureus_LVP2.xml|Staphylococcus_aureus_LVP5.xml|Staphylococcus_aureus_M0001.xml|Staphylococcus_aureus_M0006.xml|Staphylococcus_aureus_M0029.xml|Staphylococcus_aureus_M0035.xml|Staphylococcus_aureus_M0045.xml|Staphylococcus_aureus_M0055.xml|Staphylococcus_aureus_M0060.xml|Staphylococcus_aureus_M0066.xml|Staphylococcus_aureus_M0075.xml|Staphylococcus_aureus_M0077.xml|Staphylococcus_aureus_M0102.xml|Staphylococcus_aureus_M0103.xml|Staphylococcus_aureus_M0104.xml|Staphylococcus_aureus_M0108.xml|Staphylococcus_aureus_M0144.xml|Staphylococcus_aureus_M0150.xml|Staphylococcus_aureus_M0154.xml|Staphylococcus_aureus_M0171.xml|Staphylococcus_aureus_M0173.xml|Staphylococcus_aureus_M0177.xml|Staphylococcus_aureus_M0192.xml|Staphylococcus_aureus_M0197.xml|Staphylococcus_aureus_M0200.xml|Staphylococcus_aureus_M0210.xml|Staphylococcus_aureus_M0212.xml|Staphylococcus_aureus_M0213.xml|Staphylococcus_aureus_M0216.xml|Staphylococcus_aureus_M0221.xml|Staphylococcus_aureus_M0235.xml|Staphylococcus_aureus_M0237.xml|Staphylococcus_aureus_M0239.xml|Staphylococcus_aureus_M0240.xml|Staphylococcus_aureus_M0250.xml|Staphylococcus_aureus_M0252.xml|Staphylococcus_aureus_M0270.xml|Staphylococcus_aureus_M0273.xml|Staphylococcus_aureus_M0279.xml|Staphylococcus_aureus_M0280.xml|Staphylococcus_aureus_M0288.xml|Staphylococcus_aureus_M0294.xml|Staphylococcus_aureus_M0306.xml|Staphylococcus_aureus_M0312.xml|Staphylococcus_aureus_M0326.xml|Staphylococcus_aureus_M0328.xml|Staphylococcus_aureus_M0329.xml|Staphylococcus_aureus_M0330.xml|Staphylococcus_aureus_M0334.xml|Staphylococcus_aureus_M0340.xml|Staphylococcus_aureus_M0347.xml|Staphylococcus_aureus_M0350.xml|Staphylococcus_aureus_M0351.xml|Staphylococcus_aureus_M0363.xml|Staphylococcus_aureus_M0364.xml|Staphylococcus_aureus_M0367.xml|Staphylococcus_aureus_M0374.xml|Staphylococcus_aureus_M0375.xml|Staphylococcus_aureus_M0391.xml|Staphylococcus_aureus_M0396.xml|Staphylococcus_aureus_M0404.xml|Staphylococcus_aureus_M0408.xml|Staphylococcus_aureus_M0415.xml|Staphylococcus_aureus_M0424.xml|Staphylococcus_aureus_M0427.xml|Staphylococcus_aureus_M0438.xml|Staphylococcus_aureus_M0450.xml|Staphylococcus_aureus_M0455.xml|Staphylococcus_aureus_M0460.xml|Staphylococcus_aureus_M0467.xml|Staphylococcus_aureus_M0468.xml|Staphylococcus_aureus_M0478.xml|Staphylococcus_aureus_M0489.xml|Staphylococcus_aureus_M0493.xml|Staphylococcus_aureus_M0494.xml|Staphylococcus_aureus_M0510.xml|Staphylococcus_aureus_M0513.xml|Staphylococcus_aureus_M0528.xml|Staphylococcus_aureus_M0529.xml|Staphylococcus_aureus_M0531.xml|Staphylococcus_aureus_M0536.xml|Staphylococcus_aureus_M0539.xml|Staphylococcus_aureus_M0547.xml|Staphylococcus_aureus_M0562.xml|Staphylococcus_aureus_M0565.xml|Staphylococcus_aureus_M0571.xml|Staphylococcus_aureus_M0580.xml|Staphylococcus_aureus_M0584.xml|Staphylococcus_aureus_M0586.xml|Staphylococcus_aureus_M0602.xml|Staphylococcus_aureus_M0622.xml|Staphylococcus_aureus_M0628.xml|Staphylococcus_aureus_M0633.xml|Staphylococcus_aureus_M0646.xml|Staphylococcus_aureus_M0648.xml|Staphylococcus_aureus_M0660.xml|Staphylococcus_aureus_M0663.xml|Staphylococcus_aureus_M0673.xml|Staphylococcus_aureus_M0676.xml|Staphylococcus_aureus_M0687.xml|Staphylococcus_aureus_M0692.xml|Staphylococcus_aureus_M0695.xml|Staphylococcus_aureus_M0719.xml|Staphylococcus_aureus_M0769.xml|Staphylococcus_aureus_M0770.xml|Staphylococcus_aureus_M0780.xml|Staphylococcus_aureus_M0792.xml|Staphylococcus_aureus_M0799.xml|Staphylococcus_aureus_M0822.xml|Staphylococcus_aureus_M0823.xml|Staphylococcus_aureus_M0831.xml|Staphylococcus_aureus_M0844.xml|Staphylococcus_aureus_M0871.xml|Staphylococcus_aureus_M0877.xml|Staphylococcus_aureus_M0892.xml|Staphylococcus_aureus_M0900.xml|Staphylococcus_aureus_M0927.xml|Staphylococcus_aureus_M0934.xml|Staphylococcus_aureus_M0943.xml|Staphylococcus_aureus_M0944.xml|Staphylococcus_aureus_M0946.xml|Staphylococcus_aureus_M0953.xml|Staphylococcus_aureus_M0964.xml|Staphylococcus_aureus_M0978.xml|Staphylococcus_aureus_M0994.xml|Staphylococcus_aureus_M0998.xml|Staphylococcus_aureus_M0999.xml|Staphylococcus_aureus_M1.xml|Staphylococcus_aureus_M1007.xml|Staphylococcus_aureus_M1010.xml|Staphylococcus_aureus_M1015.xml|Staphylococcus_aureus_M1016.xml|Staphylococcus_aureus_M1034.xml|Staphylococcus_aureus_M1036.xml|Staphylococcus_aureus_M1037.xml|Staphylococcus_aureus_M1044.xml|Staphylococcus_aureus_M1060.xml|Staphylococcus_aureus_M1061.xml|Staphylococcus_aureus_M1062.xml|Staphylococcus_aureus_M1063.xml|Staphylococcus_aureus_M1064.xml|Staphylococcus_aureus_M1068.xml|Staphylococcus_aureus_M1076.xml|Staphylococcus_aureus_M1078.xml|Staphylococcus_aureus_M1083.xml|Staphylococcus_aureus_M1092.xml|Staphylococcus_aureus_M1093.xml|Staphylococcus_aureus_M1095.xml|Staphylococcus_aureus_M1103.xml|Staphylococcus_aureus_M1109.xml|Staphylococcus_aureus_M1119.xml|Staphylococcus_aureus_M1126.xml|Staphylococcus_aureus_M1142.xml|Staphylococcus_aureus_M1167.xml|Staphylococcus_aureus_M1170.xml|Staphylococcus_aureus_M1188.xml|Staphylococcus_aureus_M1193.xml|Staphylococcus_aureus_M1198.xml|Staphylococcus_aureus_M1199.xml|Staphylococcus_aureus_M1215.xml|Staphylococcus_aureus_M1216.xml|Staphylococcus_aureus_M1223.xml|Staphylococcus_aureus_M1224.xml|Staphylococcus_aureus_M1228.xml|Staphylococcus_aureus_M1229.xml|Staphylococcus_aureus_M1244.xml|Staphylococcus_aureus_M1248.xml|Staphylococcus_aureus_M1253.xml|Staphylococcus_aureus_M1255.xml|Staphylococcus_aureus_M1256.xml|Staphylococcus_aureus_M1257.xml|Staphylococcus_aureus_M1275.xml|Staphylococcus_aureus_M1277.xml|Staphylococcus_aureus_M1286.xml|Staphylococcus_aureus_M1291.xml|Staphylococcus_aureus_M1309.xml|Staphylococcus_aureus_M1311.xml|Staphylococcus_aureus_M1320.xml|Staphylococcus_aureus_M1321.xml|Staphylococcus_aureus_M1322.xml|Staphylococcus_aureus_M1359.xml|Staphylococcus_aureus_M1367.xml|Staphylococcus_aureus_M1373.xml|Staphylococcus_aureus_M1374.xml|Staphylococcus_aureus_M1394.xml|Staphylococcus_aureus_M1405.xml|Staphylococcus_aureus_M1407.xml|Staphylococcus_aureus_M1450.xml|Staphylococcus_aureus_M1451.xml|Staphylococcus_aureus_M1462.xml|Staphylococcus_aureus_M1463.xml|Staphylococcus_aureus_M1466.xml|Staphylococcus_aureus_M1481.xml|Staphylococcus_aureus_M1510.xml|Staphylococcus_aureus_M1520.xml|Staphylococcus_aureus_M1521.xml|Staphylococcus_aureus_M1531.xml|Staphylococcus_aureus_M1533.xml|Staphylococcus_aureus_M1544.xml|Staphylococcus_aureus_M1556.xml|Staphylococcus_aureus_M1563.xml|Staphylococcus_aureus_M1565.xml|Staphylococcus_aureus_M1578.xml|Staphylococcus_aureus_M2.xml|Staphylococcus_aureus_NN54.xml|Staphylococcus_aureus_O11.xml|Staphylococcus_aureus_O46.xml|Staphylococcus_aureus_PM1.xml|Staphylococcus_aureus_PPUKM_261_2009.xml|Staphylococcus_aureus_PPUKM_332_2009.xml|Staphylococcus_aureus_PPUKM_377_2009.xml|Staphylococcus_aureus_PPUKM_775_2009.xml|Staphylococcus_aureus_RF122.xml|Staphylococcus_aureus_ST228_10388.xml|Staphylococcus_aureus_ST228_10497.xml|Staphylococcus_aureus_ST228_15532.xml|Staphylococcus_aureus_ST228_16035.xml|Staphylococcus_aureus_ST228_18412.xml|Staphylococcus_aureus_VH221.xml|Staphylococcus_aureus_subsp_aureus_06BA18369.xml|Staphylococcus_aureus_subsp_aureus_091751.xml|Staphylococcus_aureus_subsp_aureus_103564.xml|Staphylococcus_aureus_subsp_aureus_112808A.xml|Staphylococcus_aureus_subsp_aureus_118.xml|Staphylococcus_aureus_subsp_aureus_11819_97.xml|Staphylococcus_aureus_subsp_aureus_120.xml|Staphylococcus_aureus_subsp_aureus_122051.xml|Staphylococcus_aureus_subsp_aureus_132.xml|Staphylococcus_aureus_subsp_aureus_21172.xml|Staphylococcus_aureus_subsp_aureus_21178.xml|Staphylococcus_aureus_subsp_aureus_21189.xml|Staphylococcus_aureus_subsp_aureus_21193.xml|Staphylococcus_aureus_subsp_aureus_21195.xml|Staphylococcus_aureus_subsp_aureus_21196.xml|Staphylococcus_aureus_subsp_aureus_21200.xml|Staphylococcus_aureus_subsp_aureus_21201.xml|Staphylococcus_aureus_subsp_aureus_21202.xml|Staphylococcus_aureus_subsp_aureus_21209.xml|Staphylococcus_aureus_subsp_aureus_21232.xml|Staphylococcus_aureus_subsp_aureus_21236.xml|Staphylococcus_aureus_subsp_aureus_21252.xml|Staphylococcus_aureus_subsp_aureus_21259.xml|Staphylococcus_aureus_subsp_aureus_21262.xml|Staphylococcus_aureus_subsp_aureus_21264.xml|Staphylococcus_aureus_subsp_aureus_21266.xml|Staphylococcus_aureus_subsp_aureus_21269.xml|Staphylococcus_aureus_subsp_aureus_21272.xml|Staphylococcus_aureus_subsp_aureus_21282.xml|Staphylococcus_aureus_subsp_aureus_21283.xml|Staphylococcus_aureus_subsp_aureus_21305.xml|Staphylococcus_aureus_subsp_aureus_21310.xml|Staphylococcus_aureus_subsp_aureus_21318.xml|Staphylococcus_aureus_subsp_aureus_21331.xml|Staphylococcus_aureus_subsp_aureus_21333.xml|Staphylococcus_aureus_subsp_aureus_21334.xml|Staphylococcus_aureus_subsp_aureus_21340.xml|Staphylococcus_aureus_subsp_aureus_21342.xml|Staphylococcus_aureus_subsp_aureus_21343.xml|Staphylococcus_aureus_subsp_aureus_21345.xml|Staphylococcus_aureus_subsp_aureus_333.xml|Staphylococcus_aureus_subsp_aureus_3989.xml|Staphylococcus_aureus_subsp_aureus_55_2053.xml|Staphylococcus_aureus_subsp_aureus_58_424.xml|Staphylococcus_aureus_subsp_aureus_65_1322.xml|Staphylococcus_aureus_subsp_aureus_68_397.xml|Staphylococcus_aureus_subsp_aureus_71193.xml|Staphylococcus_aureus_subsp_aureus_A017934_97.xml|Staphylococcus_aureus_subsp_aureus_ATCC_51811.xml|Staphylococcus_aureus_subsp_aureus_ATCC_BAA_39.xml|Staphylococcus_aureus_subsp_aureus_Btn1260.xml|Staphylococcus_aureus_subsp_aureus_C101.xml|Staphylococcus_aureus_subsp_aureus_C160.xml|Staphylococcus_aureus_subsp_aureus_C427.xml|Staphylococcus_aureus_subsp_aureus_CBD_635.xml|Staphylococcus_aureus_subsp_aureus_CGS00.xml|Staphylococcus_aureus_subsp_aureus_CGS01.xml|Staphylococcus_aureus_subsp_aureus_CGS03.xml|Staphylococcus_aureus_subsp_aureus_CIG1057.xml|Staphylococcus_aureus_subsp_aureus_CIG1096.xml|Staphylococcus_aureus_subsp_aureus_CIG1114.xml|Staphylococcus_aureus_subsp_aureus_CIG1150.xml|Staphylococcus_aureus_subsp_aureus_CIG1165.xml|Staphylococcus_aureus_subsp_aureus_CIG1176.xml|Staphylococcus_aureus_subsp_aureus_CIG1213.xml|Staphylococcus_aureus_subsp_aureus_CIG1214.xml|Staphylococcus_aureus_subsp_aureus_CIG1233.xml|Staphylococcus_aureus_subsp_aureus_CIG1242.xml|Staphylococcus_aureus_subsp_aureus_CIG1267.xml|Staphylococcus_aureus_subsp_aureus_CIG149.xml|Staphylococcus_aureus_subsp_aureus_CIG1500.xml|Staphylococcus_aureus_subsp_aureus_CIG1524.xml|Staphylococcus_aureus_subsp_aureus_CIG1605.xml|Staphylococcus_aureus_subsp_aureus_CIG1612.xml|Staphylococcus_aureus_subsp_aureus_CIG1750.xml|Staphylococcus_aureus_subsp_aureus_CIG1769.xml|Staphylococcus_aureus_subsp_aureus_CIG1770.xml|Staphylococcus_aureus_subsp_aureus_CIG1835.xml|Staphylococcus_aureus_subsp_aureus_CIG2018.xml|Staphylococcus_aureus_subsp_aureus_CIG290.xml|Staphylococcus_aureus_subsp_aureus_CIG547.xml|Staphylococcus_aureus_subsp_aureus_CIGC128.xml|Staphylococcus_aureus_subsp_aureus_CIGC340D.xml|Staphylococcus_aureus_subsp_aureus_CIGC341D.xml|Staphylococcus_aureus_subsp_aureus_CIGC345D.xml|Staphylococcus_aureus_subsp_aureus_CIGC348.xml|Staphylococcus_aureus_subsp_aureus_CIGC93.xml|Staphylococcus_aureus_subsp_aureus_CM05.xml|Staphylococcus_aureus_subsp_aureus_COL.xml|Staphylococcus_aureus_subsp_aureus_D139.xml|Staphylococcus_aureus_subsp_aureus_DR10.xml|Staphylococcus_aureus_subsp_aureus_DSM_20231.xml|Staphylococcus_aureus_subsp_aureus_E1410.xml|Staphylococcus_aureus_subsp_aureus_ECT_R_2.xml|Staphylococcus_aureus_subsp_aureus_ED133.xml|Staphylococcus_aureus_subsp_aureus_ED98.xml|Staphylococcus_aureus_subsp_aureus_EMRSA16.xml|Staphylococcus_aureus_subsp_aureus_GR1.xml|Staphylococcus_aureus_subsp_aureus_H19.xml|Staphylococcus_aureus_subsp_aureus_H29.xml|Staphylococcus_aureus_subsp_aureus_HO_5096_0412.xml|Staphylococcus_aureus_subsp_aureus_IS_105.xml|Staphylococcus_aureus_subsp_aureus_IS_111.xml|Staphylococcus_aureus_subsp_aureus_IS_122.xml|Staphylococcus_aureus_subsp_aureus_IS_189.xml|Staphylococcus_aureus_subsp_aureus_IS_3.xml|Staphylococcus_aureus_subsp_aureus_IS_55.xml|Staphylococcus_aureus_subsp_aureus_IS_88.xml|Staphylococcus_aureus_subsp_aureus_IS_99.xml|Staphylococcus_aureus_subsp_aureus_JH1.xml|Staphylococcus_aureus_subsp_aureus_JH9.xml|Staphylococcus_aureus_subsp_aureus_JKD6159.xml|Staphylococcus_aureus_subsp_aureus_LCT_SA112.xml|Staphylococcus_aureus_subsp_aureus_LGA251.xml|Staphylococcus_aureus_subsp_aureus_M013.xml|Staphylococcus_aureus_subsp_aureus_M1015.xml|Staphylococcus_aureus_subsp_aureus_M809.xml|Staphylococcus_aureus_subsp_aureus_M876.xml|Staphylococcus_aureus_subsp_aureus_M899.xml|Staphylococcus_aureus_subsp_aureus_MN8.xml|Staphylococcus_aureus_subsp_aureus_MRGR3.xml|Staphylococcus_aureus_subsp_aureus_MRSA131.xml|Staphylococcus_aureus_subsp_aureus_MRSA177.xml|Staphylococcus_aureus_subsp_aureus_MRSA252.xml|Staphylococcus_aureus_subsp_aureus_MSSA476.xml|Staphylococcus_aureus_subsp_aureus_MW2.xml|Staphylococcus_aureus_subsp_aureus_Mu3.xml|Staphylococcus_aureus_subsp_aureus_Mu50.xml|Staphylococcus_aureus_subsp_aureus_Mu50_omega.xml|Staphylococcus_aureus_subsp_aureus_N315.xml|Staphylococcus_aureus_subsp_aureus_NBRC_100910.xml|Staphylococcus_aureus_subsp_aureus_NCTC_8325.xml|Staphylococcus_aureus_subsp_aureus_NN50.xml|Staphylococcus_aureus_subsp_aureus_PB32.xml|Staphylococcus_aureus_subsp_aureus_RN4220.xml|Staphylococcus_aureus_subsp_aureus_T0131.xml|Staphylococcus_aureus_subsp_aureus_TCH130.xml|Staphylococcus_aureus_subsp_aureus_TCH60.xml|Staphylococcus_aureus_subsp_aureus_TCH70.xml|Staphylococcus_aureus_subsp_aureus_TW20.xml|Staphylococcus_aureus_subsp_aureus_USA300.xml|Staphylococcus_aureus_subsp_aureus_USA300_FPR3757.xml|Staphylococcus_aureus_subsp_aureus_USA300_TCH1516.xml|Staphylococcus_aureus_subsp_aureus_USA300_TCH959.xml|Staphylococcus_aureus_subsp_aureus_VC40.xml|Staphylococcus_aureus_subsp_aureus_VCU006.xml|Staphylococcus_aureus_subsp_aureus_VH60.xml|Staphylococcus_aureus_subsp_aureus_VRS1.xml|Staphylococcus_aureus_subsp_aureus_VRS10.xml|Staphylococcus_aureus_subsp_aureus_VRS11a.xml|Staphylococcus_aureus_subsp_aureus_VRS11b.xml|Staphylococcus_aureus_subsp_aureus_VRS2.xml|Staphylococcus_aureus_subsp_aureus_VRS3a.xml|Staphylococcus_aureus_subsp_aureus_VRS4.xml|Staphylococcus_aureus_subsp_aureus_VRS5.xml|Staphylococcus_aureus_subsp_aureus_VRS6.xml|Staphylococcus_aureus_subsp_aureus_VRS7.xml|Staphylococcus_aureus_subsp_aureus_VRS8.xml|Staphylococcus_aureus_subsp_aureus_VRS9.xml|Staphylococcus_aureus_subsp_aureus_WBG10049.xml|Staphylococcus_aureus_subsp_aureus_WW2703_97.xml|Staphylococcus_aureus_subsp_aureus_str_JKD6008.xml|Staphylococcus_aureus_subsp_aureus_str_JKD6009.xml|Staphylococcus_aureus_subsp_aureus_str_Newman.xml
C1,Bacteria,Aerococcus,Aerococcus christensenii,Aerococcus christensenii,133.0,0.00012511733016126598,Aerococcus_christensenii_CCUG28831.xml
C1,Bacteria,Dolosigranulum,Dolosigranulum pigrum,Dolosigranulum pigrum,176.0,0.00016556879780740401,Dolosigranulum_pigrum_ATCC_51524.xml|Dolosigranulum_pigrum_KPL1931_CDC4294_98.xml
